Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,FTT-USD,LINK-USD,LTC-USD,MATIC-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,ZEC-USD
2024-08-08,101.68148040771484,0.35181400179862976,0.12231799960136414,5.1487250328063965,22.737106323242188,354.3216247558594,517.3375244140625,61710.13671875,0.17211399972438812,23.771774291992188,0.10740400105714798,4.88088321685791,0.4886839985847473,19.86168098449707,2683.352783203125,3.8298349380493164,1.3287769556045532,10.736471176147461,61.22355270385742,0.43193700909614563,9.711255073547363,162.9307403564453,1.2156269550323486,0.12712299823760986,0.00012399999832268804,0.02406200021505356,0.10310100018978119,158.22732543945312,0.6175770163536072,35.912113189697266
2024-08-09,96.50312042236328,0.3485470116138458,0.12016899883747101,5.089173793792725,21.774154663085938,347.96014404296875,509.1827087402344,60880.11328125,0.1700659990310669,24.453014373779297,0.10397399961948395,4.787671089172363,0.47724801301956177,19.431930541992188,2599.5986328125,3.7647669315338135,1.3063730001449585,10.548673629760742,60.74286651611328,0.4220559895038605,9.648226737976074,156.45721435546875,1.1774840354919434,0.128261998295784,0.00012199999764561653,0.023483000695705414,0.09999100118875504,153.0803985595703,0.5811529755592346,40.78422164916992
2024-08-10,93.38253784179688,0.3462890088558197,0.12107499688863754,5.206541061401367,21.588260650634766,354.6650085449219,523.317626953125,60945.8125,0.1720229983329773,24.524925231933594,0.10520199686288834,4.756072044372559,0.48840799927711487,19.36043357849121,2610.02294921875,3.7777559757232666,1.3279900550842285,10.554250717163086,61.17485427856445,0.4260280132293701,9.861928939819336,153.95916748046875,1.1894999742507935,0.12915000319480896,0.00012199999764561653,0.023749999701976776,0.10132499784231186,150.5012664794922,0.585578978061676,41.30157470703125
2024-08-11,91.323974609375,0.32832199335098267,0.11533199995756149,4.90261697769165,20.428546905517578,330.2902526855469,503.8045349121094,58719.484375,0.15690100193023682,24.298236846923828,0.10056599974632263,4.496322154998779,0.4671489894390106,18.421485900878906,2553.252197265625,3.4891319274902344,1.2562910318374634,10.008923530578613,59.70698165893555,0.40327098965644836,9.340670585632324,141.52685546875,1.1098530292510986,0.12774500250816345,0.00011800000356743112,0.02246199920773506,0.09788399934768677,149.0154266357422,0.5529320240020752,41.129966735839844
2024-08-12,95.76615142822266,0.33897700905799866,0.11972499638795853,5.073093891143799,21.289514541625977,354.6017761230469,518.5361328125,59354.515625,0.1659799963235855,25.413042068481445,0.1077670007944107,4.587265968322754,0.4999710023403168,19.182727813720703,2724.431884765625,3.7373719215393066,1.2932020425796509,10.557686805725098,61.4669075012207,0.4262720048427582,9.571806907653809,146.45423889160156,1.1876929998397827,0.12673600018024445,0.00011899999663000926,0.02325199916958809,0.0988750010728836,150.57899475097656,0.5687680244445801,43.50475311279297
2024-08-13,97.77386474609375,0.3401539921760559,0.1211320012807846,5.007931232452393,21.40406036376953,351.9599609375,524.1285400390625,60609.56640625,0.17042799293994904,25.422304153442383,0.1064160019159317,4.549482822418213,0.5073090195655823,19.165302276611328,2703.671875,3.7086260318756104,1.300305962562561,10.576763153076172,63.41337966918945,0.42227301001548767,9.80557918548584,146.7126922607422,1.208116054534912,0.1288129985332489,0.00012099999730708078,0.023615999147295952,0.09931900352239609,147.6166534423828,0.576399028301239,43.014095306396484
2024-08-14,106.26153564453125,0.3354550004005432,0.1195719987154007,4.774126052856445,20.972698211669922,338.1859436035156,524.0153198242188,58737.26953125,0.16110600531101227,25.681629180908203,0.10255499929189682,4.386328220367432,0.50764399766922,18.84821891784668,2662.914794921875,3.5858259201049805,1.2875720262527466,10.401407241821289,64.01732635498047,0.42393699288368225,9.634007453918457,143.9234619140625,1.169118046760559,0.13052499294281006,0.00011800000356743112,0.022853000089526176,0.09671100229024887,151.3621368408203,0.5691919922828674,42.29930877685547
2024-08-15,108.250244140625,0.3253529965877533,0.11563199758529663,4.5154008865356445,20.141338348388672,334.6147155761719,519.870361328125,57560.09765625,0.15693500638008118,25.19786834716797,0.10026700049638748,4.282610893249512,0.489778995513916,18.549474716186523,2570.087646484375,3.504157066345215,1.2781260013580322,10.173847198486328,65.27692413330078,0.4015960097312927,9.231095314025879,142.74581909179688,1.1608359813690186,0.13021500408649445,0.00011500000255182385,0.0219310000538826,0.09562599658966064,149.39785766601562,0.5609549880027771,42.73959732055664
2024-08-16,112.74356842041016,0.3304719924926758,0.11571700125932693,4.561169147491455,20.394376754760742,338.479248046875,519.9686279296875,58894.10546875,0.15820400416851044,25.27796173095703,0.10043899714946747,4.295183181762695,0.4943529963493347,18.748775482177734,2593.1865234375,3.5024709701538086,1.3186049461364746,10.143065452575684,66.56855773925781,0.40409499406814575,9.292481422424316,139.33056640625,1.1432640552520752,0.13419200479984283,0.00011800000356743112,0.02199600078165531,0.09485799819231033,148.77847290039062,0.564516007900238,42.32156753540039
2024-08-17,110.92073822021484,0.3368859887123108,0.11839400231838226,4.610621929168701,20.670944213867188,341.055419921875,542.2342529296875,59478.97265625,0.16270999610424042,26.120203018188477,0.10275500267744064,4.364744186401367,0.5002859830856323,18.7613525390625,2614.546875,3.5654850006103516,1.2999550104141235,10.150433540344238,67.58361053466797,0.41017699241638184,9.262192726135254,141.7985076904297,1.1404789686203003,0.13488900661468506,0.00011899999663000926,0.022422999143600464,0.09559299796819687,150.17605590820312,0.5663189888000488,43.58633041381836
